User_ID,Age,Gender,Location,Occupation,Marital_Status,Education_Level,Income_Level,Device_Type,App_Download_Source,Region,App_Name,Screen_Time,Session_Count,Notifications_Received,Time_Spent_Per_Session,App_Installs,App_Version,Usage_Patterns,Peak_Usage_Times,Break_Intervals,Usage_Frequency,App_Addiction_Level,Engagement_Level,Social_Interaction,App_Purpose,Content_Type,Average_Interaction_Time,Sleep_Disruption,Distraction_Level
U9114,-1,Other,Haleyfurt,Unemployed,Widowed,Undergraduate,Low,iOS,Google Play,North,TikTok,286,11,34,26,Yes,Latest,Rare,Morning,None,Weekly,32,90,394,Socializing,Text Posts,25,6,1
U9115,30,Unknown,Kimburgh,Retired,Single,Undergraduate,High,iOS,Other,North,TikTok,286,12,20,22,No,v1.1,Binge,Afternoon,None,Monthly,20,71,31,Entertainment,Text Posts,27,1,8
U9116,51,Female,North Davidstad,Retired,Widowed,Undergraduate,Low,Tablet,Google Play,South,Instagram,Invalid,13,2,23,Invalid,v1.0,Binge,Evening,5 mins every hour,Weekly,65,16,232,News,Text Posts,17,6,8
U9117,99,Female,New Angelberg,Professional,Widowed,Postgraduate,High,iOS,Apple Store,East,Facebook,214,7,15,29,No,Beta,Regular,Evening,10 mins every hour,Monthly,15,26,415,Socializing,Text Posts,26,10,8
U9118,37,Other,Rodriguezmouth,Student,Widowed,Undergraduate,High,iOS,Apple Store,West,TikTok,Invalid,Invalid,5,22,Yes,v1.1,Rare,Afternoon,None,Monthly,74,100,212,News,Videos,14,1,1
U9119,42,Female,New Dakotaberg,Retired,Single,High School,Low,Tablet,Apple Store,South,Instagram,269,Invalid,21,16,Yes,Latest,Rare,Morning,10 mins every hour,Daily,9999,35,18,Education,Text Posts,28,9,4
U9120,Invalid,Female,Masonstad,Unemployed,Widowed,Undergraduate,Low,iOS,Apple Store,East,TikTok,272,2,37,19,Yes,v1.0,Regular,Evening,10 mins every hour,Weekly,9999,72,72,News,Videos,13,7,9
U9121,99,Male,Phambury,Professional,Single,High School,Low,Tablet,Google Play,North,WhatsApp,205,9999,49,21,No,v1.2,Rare,Evening,None,Weekly,52,44,211,Socializing,Stories,19,10,10
U9122,Invalid,Other,Olsonport,Unemployed,Married,Postgraduate,Middle,iOS,Apple Store,North,Facebook,193,17,36,13,Invalid,Beta,Binge,Evening,10 mins every hour,Weekly,68,64,83,Education,Stories,6,9,2
U9123,47,Female,Port Tina,Retired,Widowed,High School,Low,iOS,Google Play,West,WhatsApp,9999,11,6,17,No,Beta,Binge,Afternoon,None,Monthly,9999,88,14,Work,Videos,26,6,1
U9124,26,Female,Christopherbury,Retired,Married,Postgraduate,Low,iOS,Other,North,Instagram,Invalid,Invalid,2,29,No,v1.1,Regular,Night,None,Daily,81,22,338,Socializing,Text Posts,20,5,9
U9125,37,Other,North Matthew,Unemployed,Married,Postgraduate,High,Tablet,Google Play,South,Facebook,99,13,10,28,Yes,v1.0,Regular,Morning,None,Daily,Invalid,10,236,News,Stories,24,1,8
U9126,45,Other,New Erinborough,Unemployed,Married,High School,Low,iOS,Google Play,South,Twitter,255,Invalid,34,20,No,Latest,Binge,Night,10 mins every hour,Monthly,33,81,330,Work,Videos,9,0,10
U9127,54,Other,Port Jeannestad,Retired,Married,High School,High,Android,Other,East,Instagram,230,9999,41,17,Yes,v1.0,Regular,Night,5 mins every hour,Weekly,31,42,391,Socializing,Photos,12,0,3
U9128,-1,Female,Jacobsmouth,Student,Widowed,Undergraduate,High,Android,Google Play,South,WhatsApp,182,19,31,24,Yes,v1.2,Rare,Afternoon,10 mins every hour,Weekly,51,81,3,Socializing,Text Posts,28,2,7
U9129,58,Other,South Kimberly,Unemployed,Widowed,High School,High,Android,Google Play,South,Facebook,111,9999,5,8,No,Latest,Rare,Morning,10 mins every hour,Daily,41,50,57,Entertainment,Stories,12,7,10
U9130,59,Other,Grayton,Professional,Widowed,Postgraduate,Low,Android,Other,North,WhatsApp,179,11,41,23,No,v1.1,Binge,Night,5 mins every hour,Monthly,92,47,1,Work,Photos,17,3,5
U9131,58,Female,Jamesview,Professional,Married,High School,Low,Tablet,Apple Store,North,Instagram,Invalid,19,49,20,Yes,v1.2,Regular,Afternoon,5 mins every hour,Weekly,90,20,86,News,Stories,7,7,8
U9132,35,Female,North Sharonbury,Student,Married,Postgraduate,High,iOS,Other,North,Twitter,160,11,24,7,Yes,v1.0,Rare,Night,5 mins every hour,Monthly,52,51,61,Entertainment,Photos,13,4,10
U9133,58,Other,Jasonstad,Retired,Widowed,Undergraduate,Middle,iOS,Google Play,South,Twitter,154,17,36,13,Yes,v1.1,Binge,Afternoon,5 mins every hour,Weekly,21,51,364,Education,Text Posts,28,8,2
U9134,53,Female,South Edwardhaven,Unemployed,Married,High School,Low,Tablet,Other,South,WhatsApp,250,12,11,13,Yes,Latest,Regular,Morning,None,Daily,63,57,57,News,Videos,5,10,7
U9135,31,Female,Jonathanbury,Professional,Married,Postgraduate,Middle,Android,Apple Store,East,Facebook,85,7,7,21,No,Latest,Rare,Afternoon,None,Monthly,84,24,297,Education,Text Posts,6,4,2
U9136,53,Other,Troyfurt,Student,Married,Undergraduate,Middle,Tablet,Other,West,TikTok,74,Invalid,24,16,No,v1.2,Rare,Night,10 mins every hour,Weekly,Invalid,78,214,Entertainment,Photos,12,1,9
U9137,24,Unknown,Ryanville,Retired,Married,Undergraduate,Middle,iOS,Other,South,TikTok,235,10,47,5,Yes,v1.2,Regular,Morning,None,Daily,29,55,284,News,Videos,18,9,9
U9138,35,Female,Brownport,Professional,Widowed,High School,High,Tablet,Google Play,North,TikTok,76,9999,45,22,Invalid,v1.2,Regular,Night,None,Daily,1,43,335,Education,Text Posts,22,1,4
U9139,59,Male,North William,Retired,Married,Postgraduate,Middle,Android,Google Play,East,Facebook,155,19,34,10,Yes,v1.2,Rare,Morning,10 mins every hour,Monthly,19,14,265,Entertainment,Text Posts,20,9,8
U9140,-1,Female,Kevinborough,Student,Widowed,Undergraduate,Middle,Tablet,Google Play,East,WhatsApp,9999,5,44,23,Yes,v1.1,Rare,Night,None,Monthly,73,84,176,Socializing,Text Posts,29,4,7
U9141,32,Female,Jonesberg,Unemployed,Single,Postgraduate,High,Android,Other,South,TikTok,125,13,4,24,Yes,Latest,Regular,Night,5 mins every hour,Weekly,8,20,120,Education,Stories,29,4,9
U9142,43,Male,New Jeff,Professional,Married,High School,Low,Tablet,Apple Store,South,WhatsApp,207,9999,20,7,Yes,Latest,Regular,Evening,5 mins every hour,Monthly,90,65,63,Socializing,Stories,24,2,5
U9143,56,Other,Taraburgh,Professional,Single,Postgraduate,High,iOS,Google Play,West,Twitter,9999,Invalid,45,8,Yes,Latest,Binge,Morning,5 mins every hour,Monthly,4,91,412,Entertainment,Stories,20,0,9
U9144,49,Other,Williamsmouth,Retired,Single,Undergraduate,High,Tablet,Other,South,TikTok,238,15,4,8,No,Beta,Binge,Morning,5 mins every hour,Weekly,17,35,423,News,Stories,16,1,10
U9145,26,Male,South Cesar,Student,Married,Postgraduate,Middle,iOS,Other,North,TikTok,9999,10,15,19,Yes,v1.2,Binge,Afternoon,10 mins every hour,Weekly,72,37,460,Entertainment,Text Posts,27,0,7
U9146,-1,Female,Matthewstad,Professional,Widowed,Postgraduate,High,Tablet,Other,South,Facebook,42,19,47,12,Yes,v1.1,Regular,Night,5 mins every hour,Daily,27,25,420,Education,Stories,16,4,7
U9147,56,Female,Michaelburgh,Unemployed,Single,Undergraduate,Middle,Android,Apple Store,North,TikTok,153,9,37,16,No,Latest,Regular,Afternoon,10 mins every hour,Daily,62,7,262,News,Videos,9,2,6
U9148,42,Male,Miketon,Professional,Married,Postgraduate,Low,Android,Google Play,North,WhatsApp,223,10,46,10,Yes,Beta,Regular,Night,10 mins every hour,Monthly,85,11,257,Socializing,Stories,17,5,4
U9149,-1,Male,Lake Jaredbury,Retired,Married,Undergraduate,High,Android,Google Play,West,WhatsApp,9999,Invalid,29,29,No,v1.2,Rare,Morning,10 mins every hour,Monthly,54,40,479,Work,Stories,19,5,8
U9150,-1,Male,Westshire,Student,Married,High School,High,Android,Google Play,East,Instagram,9999,1,35,6,No,v1.2,Binge,Evening,10 mins every hour,Daily,61,67,308,Socializing,Photos,14,3,10
U9151,22,Other,East Karenshire,Student,Single,Undergraduate,Low,Tablet,Other,North,Twitter,165,19,24,5,Yes,v1.2,Rare,Afternoon,10 mins every hour,Monthly,41,44,390,Entertainment,Text Posts,6,5,4
U9152,29,Other,New Sarah,Retired,Widowed,Postgraduate,High,Android,Google Play,South,Twitter,9999,5,27,12,No,v1.1,Rare,Afternoon,5 mins every hour,Weekly,32,11,435,Socializing,Stories,21,3,2
U9153,48,Female,Castroville,Retired,Single,Postgraduate,Middle,Tablet,Apple Store,West,Facebook,63,12,35,13,Yes,Latest,Regular,Night,5 mins every hour,Weekly,26,4,165,Entertainment,Text Posts,9,10,1
U9154,38,Female,East Mary,Student,Widowed,High School,High,Android,Other,West,TikTok,Invalid,15,25,26,Yes,v1.0,Rare,Morning,None,Weekly,55,44,7,Entertainment,Photos,16,1,5
U9155,32,Female,Allenside,Student,Widowed,Undergraduate,Middle,Tablet,Google Play,West,Twitter,90,9,15,25,No,Beta,Regular,Morning,10 mins every hour,Monthly,43,20,59,News,Text Posts,22,9,10
U9156,Invalid,Male,Catherineburgh,Professional,Single,High School,High,iOS,Apple Store,North,Instagram,9999,6,7,18,Invalid,Beta,Rare,Night,None,Daily,2,83,308,Work,Stories,10,4,7
U9157,20,Other,Meltonberg,Unemployed,Widowed,High School,High,Android,Other,North,WhatsApp,141,6,15,12,Yes,Beta,Binge,Night,10 mins every hour,Monthly,70,78,378,News,Text Posts,19,4,8
U9158,36,Male,Danielleland,Student,Married,High School,High,iOS,Other,West,Twitter,110,9999,8,5,No,v1.0,Regular,Afternoon,None,Monthly,35,14,453,Entertainment,Photos,28,3,4
U9159,58,Unknown,West Samantha,Retired,Widowed,Postgraduate,Low,Android,Google Play,North,TikTok,Invalid,14,44,15,Yes,Beta,Binge,Evening,10 mins every hour,Weekly,51,72,272,Work,Text Posts,18,9,8
U9160,Invalid,Other,Juanport,Retired,Single,High School,Low,Tablet,Other,West,Instagram,262,15,17,20,No,v1.1,Binge,Evening,10 mins every hour,Daily,35,76,245,Entertainment,Photos,16,6,1
U9161,99,Male,Joshuastad,Unemployed,Single,Postgraduate,Low,Android,Apple Store,West,Instagram,187,6,48,13,Yes,Latest,Regular,Night,5 mins every hour,Daily,34,30,226,Education,Stories,17,6,2
U9162,59,Male,Lake Juliemouth,Professional,Single,Undergraduate,Middle,Android,Apple Store,North,Instagram,158,15,9,22,Yes,v1.0,Regular,Morning,10 mins every hour,Monthly,71,38,376,Education,Text Posts,15,2,3
U9163,-1,Invalid,Lake Michaelbury,Student,Single,High School,High,Tablet,Other,South,Twitter,Invalid,18,32,11,Yes,Beta,Regular,Night,None,Weekly,39,37,448,Work,Photos,22,1,8
U9164,34,Male,New Aaron,Retired,Widowed,High School,Low,Android,Other,East,WhatsApp,Invalid,4,25,16,No,v1.2,Binge,Evening,10 mins every hour,Daily,9999,82,285,Work,Videos,17,5,5
U9165,20,Other,Lake Jose,Professional,Married,Undergraduate,Low,Tablet,Apple Store,West,Facebook,9999,6,18,16,No,v1.1,Rare,Afternoon,None,Weekly,33,3,317,Work,Stories,10,0,8
U9166,-1,Male,Lake Brittanymouth,Retired,Widowed,Undergraduate,High,iOS,Other,North,Facebook,266,18,22,5,No,v1.2,Binge,Night,None,Daily,Invalid,27,301,Entertainment,Text Posts,19,4,1
U9167,54,Male,West Jamesfort,Professional,Widowed,Postgraduate,Middle,iOS,Other,East,TikTok,270,5,2,6,Yes,Beta,Rare,Evening,None,Daily,55,71,133,Socializing,Videos,15,8,1
U9168,45,Female,East Mary,Professional,Single,High School,Middle,Android,Google Play,West,WhatsApp,282,8,4,6,Invalid,v1.1,Binge,Night,None,Daily,Invalid,25,427,Work,Videos,10,9,1
U9169,19,Female,Clarkchester,Professional,Single,Undergraduate,High,Android,Apple Store,West,Instagram,9999,17,4,20,No,v1.0,Binge,Night,None,Weekly,97,50,264,Work,Videos,11,9,4
U9170,Invalid,Female,East Robert,Student,Married,Undergraduate,Middle,Android,Google Play,South,TikTok,93,Invalid,35,20,Yes,v1.2,Regular,Morning,10 mins every hour,Monthly,43,42,22,News,Photos,25,3,3
U9171,21,Unknown,East Jonathanview,Professional,Widowed,Undergraduate,High,Tablet,Apple Store,North,WhatsApp,156,9999,4,25,No,v1.1,Rare,Afternoon,10 mins every hour,Monthly,91,58,388,Socializing,Stories,24,2,8
U9172,-1,Other,Davishaven,Unemployed,Single,Undergraduate,Middle,Android,Apple Store,North,TikTok,139,19,20,26,Yes,v1.1,Regular,Evening,None,Daily,98,24,262,Education,Text Posts,27,8,10
U9173,23,Male,Lake Kathrynberg,Professional,Single,High School,High,Tablet,Other,West,Twitter,Invalid,16,15,25,No,v1.2,Rare,Morning,None,Monthly,21,64,403,Work,Text Posts,9,9,4
U9174,23,Female,Toddbury,Retired,Widowed,Undergraduate,Low,Android,Google Play,West,Facebook,66,9999,12,27,Yes,Beta,Regular,Afternoon,None,Weekly,68,67,142,News,Photos,19,9,6
U9175,31,Invalid,New Gregorymouth,Professional,Widowed,Undergraduate,Low,Tablet,Google Play,West,Facebook,178,4,11,15,Invalid,v1.2,Rare,Afternoon,5 mins every hour,Weekly,70,59,464,Work,Text Posts,14,7,9
U9176,99,Female,Port Robertfurt,Professional,Married,High School,Low,Tablet,Google Play,West,Twitter,207,10,10,20,Yes,v1.1,Rare,Evening,10 mins every hour,Monthly,24,24,213,Socializing,Photos,29,6,6
U9177,56,Male,Brianstad,Unemployed,Married,High School,High,iOS,Google Play,East,Twitter,9999,2,26,18,Yes,Beta,Regular,Night,5 mins every hour,Daily,30,25,486,Education,Photos,13,4,2
U9178,30,Male,Margaretberg,Student,Single,Undergraduate,Middle,Android,Other,West,WhatsApp,Invalid,12,19,25,Yes,Beta,Rare,Morning,10 mins every hour,Daily,93,26,357,Socializing,Text Posts,8,6,9
U9179,45,Other,Torresland,Professional,Married,Postgraduate,Middle,Tablet,Google Play,East,WhatsApp,31,7,44,18,No,v1.1,Binge,Evening,10 mins every hour,Monthly,23,67,166,Entertainment,Videos,21,7,6
U9180,34,Female,Reevesborough,Professional,Single,Undergraduate,Low,Tablet,Other,West,Twitter,9999,15,38,8,No,Latest,Regular,Morning,None,Daily,1,18,216,Entertainment,Text Posts,15,5,1
U9181,54,Female,Brownchester,Student,Married,Undergraduate,High,Android,Google Play,North,Facebook,188,10,8,7,Yes,v1.2,Binge,Night,None,Monthly,Invalid,35,37,Socializing,Videos,27,1,1
U9182,35,Male,Mariamouth,Retired,Single,Postgraduate,Middle,iOS,Other,North,Facebook,88,7,18,18,Yes,v1.2,Binge,Morning,5 mins every hour,Weekly,13,54,369,Socializing,Photos,27,0,1
U9183,48,Female,West Christinamouth,Student,Single,Postgraduate,Middle,iOS,Google Play,East,Twitter,56,15,46,10,Yes,v1.2,Regular,Night,None,Daily,9999,63,459,Education,Stories,17,8,10
U9184,56,Other,North Michaelstad,Professional,Married,Postgraduate,Low,Android,Apple Store,South,WhatsApp,250,9,33,15,No,Latest,Regular,Night,5 mins every hour,Weekly,90,38,451,Entertainment,Videos,17,1,3
U9185,99,Female,Lake Mary,Professional,Married,Postgraduate,Middle,Tablet,Other,North,TikTok,237,16,23,28,Yes,Beta,Regular,Morning,None,Monthly,65,19,478,Socializing,Photos,26,10,3
U9186,55,Male,Lake Samuelfurt,Unemployed,Widowed,Postgraduate,High,Tablet,Google Play,East,WhatsApp,58,4,37,27,No,v1.1,Regular,Night,5 mins every hour,Monthly,24,37,149,Education,Videos,7,7,5
U9187,-1,Other,Michaelland,Professional,Married,Postgraduate,Middle,Android,Google Play,North,Twitter,96,6,25,21,No,Beta,Rare,Evening,10 mins every hour,Daily,67,62,482,Work,Stories,8,9,4
U9188,24,Female,Ronaldville,Professional,Married,High School,Low,iOS,Google Play,West,Twitter,90,19,7,29,Yes,Beta,Regular,Night,5 mins every hour,Daily,9999,28,496,Socializing,Stories,17,4,4
U9189,59,Male,New Bobby,Unemployed,Married,Undergraduate,Low,Android,Other,East,Facebook,59,1,21,29,Yes,v1.0,Regular,Evening,10 mins every hour,Daily,9,43,239,Entertainment,Stories,12,10,10
U9190,26,Other,Cruzland,Professional,Single,Undergraduate,High,Tablet,Other,North,Facebook,9999,Invalid,39,5,No,v1.2,Binge,Afternoon,5 mins every hour,Weekly,100,3,430,Education,Stories,9,7,5
U9191,54,Female,Taylorbury,Professional,Single,Undergraduate,Low,Android,Other,North,Twitter,42,16,8,19,No,v1.1,Rare,Night,None,Monthly,41,76,400,Socializing,Videos,17,2,3
U9192,Invalid,Male,Robintown,Unemployed,Married,Postgraduate,High,iOS,Apple Store,North,WhatsApp,119,2,32,15,Invalid,Latest,Regular,Night,5 mins every hour,Weekly,Invalid,22,232,News,Stories,21,3,3
U9193,52,Male,South Tammy,Professional,Single,Postgraduate,Middle,iOS,Other,East,Facebook,238,Invalid,38,26,No,v1.2,Regular,Afternoon,5 mins every hour,Weekly,Invalid,10,318,Education,Photos,15,10,7
U9194,54,Male,North Jeremy,Retired,Married,Postgraduate,Low,Android,Google Play,South,Twitter,95,19,37,17,No,Beta,Rare,Morning,None,Monthly,91,59,450,Entertainment,Photos,23,9,1
U9195,20,Female,Robertton,Retired,Married,Undergraduate,Low,Android,Google Play,North,Twitter,Invalid,9999,0,9,No,v1.2,Rare,Night,10 mins every hour,Weekly,9999,10,419,Entertainment,Stories,6,6,3
U9196,Invalid,Other,North Lisa,Student,Single,Undergraduate,Middle,iOS,Google Play,South,TikTok,Invalid,11,5,25,No,v1.0,Regular,Morning,None,Weekly,97,86,172,News,Stories,14,8,9
U9197,58,Male,Howardville,Professional,Married,Postgraduate,High,Android,Apple Store,East,Facebook,40,6,40,28,Yes,v1.2,Rare,Evening,None,Daily,0,60,413,News,Stories,13,7,10
U9198,26,Male,Matthewside,Retired,Widowed,High School,High,Tablet,Apple Store,West,TikTok,178,9999,38,22,Yes,v1.2,Binge,Night,5 mins every hour,Monthly,99,34,24,Work,Photos,19,10,10
U9199,26,Female,East Paulland,Student,Single,High School,High,Android,Google Play,South,TikTok,49,Invalid,22,27,No,Beta,Binge,Afternoon,None,Monthly,51,39,466,Entertainment,Videos,5,6,3
U9200,18,Female,West Stacie,Unemployed,Widowed,Undergraduate,High,Tablet,Google Play,West,Facebook,238,2,40,21,Yes,v1.1,Binge,Afternoon,5 mins every hour,Monthly,Invalid,94,265,Entertainment,Text Posts,12,6,3
U9201,23,Other,South Rebecca,Retired,Widowed,High School,High,iOS,Google Play,East,Instagram,159,8,24,10,Yes,v1.1,Binge,Afternoon,None,Monthly,88,93,482,Education,Text Posts,20,5,8
U9202,32,Male,Jenniferberg,Student,Married,High School,High,iOS,Other,West,Instagram,84,15,20,26,No,v1.1,Binge,Morning,10 mins every hour,Weekly,1,3,356,Education,Photos,19,9,6
U9203,-1,Other,New Erictown,Unemployed,Married,Undergraduate,Middle,Android,Other,North,WhatsApp,214,5,27,16,Yes,Beta,Rare,Evening,None,Monthly,77,2,489,Entertainment,Videos,24,8,7
U9204,19,Male,West Christopher,Unemployed,Single,Undergraduate,Middle,iOS,Apple Store,East,WhatsApp,178,Invalid,27,10,No,v1.0,Rare,Morning,10 mins every hour,Monthly,9999,45,63,News,Videos,10,5,3
U9205,-1,Other,Port Michael,Professional,Widowed,Undergraduate,High,Android,Other,East,WhatsApp,202,10,32,16,Yes,v1.1,Regular,Evening,10 mins every hour,Daily,26,14,453,Socializing,Text Posts,29,10,10
U9206,99,Male,Port Cathy,Student,Widowed,Postgraduate,Middle,Tablet,Other,West,Twitter,235,9999,8,8,No,v1.1,Binge,Night,None,Monthly,32,93,381,Socializing,Photos,7,2,7
U9207,29,Female,Powellberg,Retired,Widowed,Undergraduate,Low,Tablet,Other,West,WhatsApp,Invalid,17,5,20,No,Latest,Rare,Morning,None,Daily,91,86,302,Entertainment,Photos,18,7,5
U9208,24,Female,Walshstad,Student,Married,Postgraduate,High,Tablet,Other,West,Instagram,Invalid,14,33,18,Yes,v1.1,Regular,Afternoon,5 mins every hour,Daily,76,17,306,Work,Stories,11,4,6
U9209,24,Female,Kristyside,Retired,Widowed,Undergraduate,High,iOS,Apple Store,East,Twitter,70,Invalid,22,26,Yes,v1.0,Binge,Night,None,Weekly,Invalid,90,15,Work,Text Posts,6,8,7
U9210,55,Other,Johnsonmouth,Student,Widowed,Postgraduate,High,Android,Apple Store,South,Instagram,Invalid,14,5,18,No,v1.0,Binge,Night,None,Monthly,4,19,115,Entertainment,Text Posts,21,4,10
U9211,52,Other,South Jenniferburgh,Professional,Married,High School,Low,Tablet,Apple Store,North,Twitter,Invalid,9999,31,27,Yes,Latest,Rare,Afternoon,5 mins every hour,Weekly,36,100,182,Socializing,Videos,11,8,5
U9212,-1,Other,South Joshuaview,Unemployed,Single,Undergraduate,High,iOS,Apple Store,West,Instagram,132,4,40,5,Yes,v1.0,Rare,Night,10 mins every hour,Monthly,31,51,497,News,Videos,15,4,9
U9213,19,Male,Landrymouth,Student,Married,Postgraduate,Low,iOS,Apple Store,West,TikTok,237,10,14,19,Yes,v1.0,Regular,Evening,None,Daily,91,33,148,Socializing,Photos,20,6,3
U9214,42,Male,Baileyport,Professional,Single,Undergraduate,Middle,iOS,Other,East,Twitter,236,Invalid,49,26,No,v1.1,Rare,Evening,None,Weekly,6,87,61,Socializing,Photos,28,10,10
U9215,49,Other,Davisview,Retired,Widowed,High School,Low,iOS,Google Play,South,Facebook,Invalid,9999,43,28,No,v1.0,Binge,Evening,10 mins every hour,Monthly,9999,54,470,Socializing,Videos,26,2,1
U9216,48,Invalid,East Lisafort,Unemployed,Single,Undergraduate,Low,Android,Google Play,South,Instagram,217,7,39,28,Yes,Beta,Regular,Night,None,Weekly,95,74,139,Socializing,Text Posts,10,6,1
U9217,99,Other,New Robert,Unemployed,Married,Postgraduate,High,iOS,Google Play,North,Facebook,9999,10,43,28,Yes,v1.1,Regular,Afternoon,10 mins every hour,Daily,9999,57,331,Education,Text Posts,20,0,7
U9218,49,Male,Waltersstad,Unemployed,Single,High School,Low,Android,Apple Store,South,TikTok,94,13,12,29,Yes,Latest,Regular,Afternoon,None,Monthly,41,37,324,Education,Videos,22,10,10
U9219,43,Other,New Hannah,Unemployed,Widowed,High School,Low,Android,Apple Store,West,Facebook,154,Invalid,38,13,No,v1.0,Rare,Afternoon,10 mins every hour,Monthly,73,100,22,News,Stories,13,9,10
U9220,25,Other,Robinsonland,Professional,Married,High School,High,Android,Other,West,Twitter,74,15,1,28,No,v1.1,Binge,Evening,10 mins every hour,Weekly,47,54,289,Socializing,Stories,14,4,4
U9221,44,Male,Lake Samueltown,Retired,Widowed,High School,High,Android,Other,South,Twitter,242,16,40,12,Yes,Beta,Binge,Night,10 mins every hour,Weekly,86,29,418,Socializing,Text Posts,7,1,10
U9222,52,Female,Hectorchester,Retired,Widowed,High School,High,Android,Other,South,Facebook,288,1,2,17,No,v1.2,Regular,Night,None,Daily,81,94,494,Socializing,Photos,29,3,1
